gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,17,1,0,87.5934489862873,1461.0299143506315,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,3,1,1,75.54869968346772,229.0319589662793,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,5,1,0,68.54245909312532,318.1496771518205,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1,0,0,0,1,1,1,69.6283751060835,69.6283751060835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,6,1,1,90.82160883550398,539.6896602040495,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,19.353070931420124,19.353070931420124,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,43,1,1,106.76526130313417,4535.156714281297,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,5,1,0,68.16661260273658,349.9935724156409,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0,8,1,0,101.39547974019487,837.7196465953814,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,1,0,10,1,1,85.20254417718569,856.7688210003803,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,47,1,1,93.07236451557407,4318.133831973503,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,32,1,0,93.14147157486353,3050.522486345023,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False
0,0,0,0,9,1,0,44.980404970625735,428.78803838697814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,1,1,0,71.52239266780019,71.52239266780019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,12,1,0,80.16306464808824,1001.4450695667772,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,1,1,0,79.60401995762307,79.60401995762307,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,13,1,1,82.45367760494271,1127.3105112114604,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,1,1,1,55.00410694626419,55.00410694626419,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
0,0,0,0,2,0,0,24.35288902804982,41.543763026719255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,2,1,1,85.83297886268487,181.54574471567122,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,70,1,1,93.8583144249449,6585.638066969101,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,0,19,1,0,101.74532932259648,2016.9095698342003,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,52,1,1,94.93279696969854,4865.930058964642,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,1,1,0,19.518207740913365,19.518207740913365,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,58,1,1,110.69589526562167,6439.209529448404,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,9,0,1,36.22073945571024,329.95156871651596,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,0,0,41,1,1,102.05258753856954,4351.848744252014,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,23,1,1,97.97501687628511,2332.334043848959,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,3,1,1,72.57836046565853,269.502857998848,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,0,0,0,1,1,1,69.3493393707706,69.3493393707706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,57,1,1,104.05352864681444,5914.662231188741,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,41,1,1,100.99967790455047,4268.005355050968,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,4,1,0,74.78156050856737,308.05686739634814,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,11,1,0,96.96615521528534,1109.0670155961566,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0,36,0,0,52.98992622162452,2010.952014755675,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,16,1,1,94.24169643748994,1499.9464961948163,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,3,1,0,79.49149726371814,206.6838797092525,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
1,0,0,0,61,1,1,110.74386182506552,6877.631871197395,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False
0,0,1,0,51,0,0,64.87434895788707,3158.137406944624,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,1,1,0,79.37650463268349,79.37650463268349,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,46,0,0,66.58605857895056,2861.758083277195,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,6,1,0,91.45347471315041,576.7096210320628,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,13,1,1,91.48150551822297,1129.4621704193096,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True
1,0,0,0,3,1,0,98.75295099589472,295.88593302019297,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,69.2692085319076,69.2692085319076,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,7,1,0,69.05074381637178,507.04450956401524,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,26,1,1,81.85250049408423,2081.2259972331285,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,58,1,1,101.90672075817662,5941.9665699724965,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,10,1,0,85.44828093283779,851.6396444082674,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,24,1,1,91.05579319604767,2261.4908398938614,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,63,1,1,95.03607223532326,6125.927362389131,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,1,12,1,1,79.15008017551979,910.2988892488269,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,8,1,0,100.43940696056421,826.3322662023111,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
0,0,0,0,16,1,1,89.23479812798277,1428.4961047430595,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,1,1,1,55.787273186623906,55.787273186623906,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
0,0,0,0,36,1,1,98.04047329504212,3621.5938562213487,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,6,1,1,84.7160993397508,523.4915558142185,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,7,1,1,70.22054676191962,504.91537111882985,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,5,1,1,80.7212700670369,415.09119491304375,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,35,1,0,87.86173768085861,3047.9659964380126,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False
1,0,0,0,47,1,1,109.1714101145626,5119.968513705215,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False
0,0,0,0,2,1,1,80.43081620441052,144.3691837955895,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,16,1,0,94.1569053492795,1459.1051170624962,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,69.65,69.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,1,1,0,49.0676990969411,49.0676990969411,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
1,0,1,0,62,1,0,92.82055317786933,5755.936038358482,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,5,0,1,50.54235157268335,305.8224586350101,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True
1,0,1,0,66,1,0,105.41688194256437,7000.668217649959,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,True,False
1,0,0,0,3,0,1,32.757910043224946,105.70750328663692,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1,1,1,69.66180997115282,69.66180997115282,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,1,1,1,76.10673855683018,76.10673855683018,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,20,1,1,52.55424707286578,1049.6952578564174,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,3,0,0,22.452766157970068,63.22848117591151,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,10,0,1,69.59039705208937,707.9221482554021,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,15,1,1,99.8104120328358,1503.2784055259226,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,26,1,1,80.38213994154742,2180.811292083952,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,11,1,1,92.78379521705507,1119.213207269902,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,39,1,1,91.4561786336696,3588.1536317041255,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,8,1,1,85.22832664209703,710.002191590951,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,5,1,0,22.216300462562817,129.96654796029577,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,19,1,0,73.97694241218187,1471.1591442291508,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,40,1,1,78.39640147610092,3233.1418785284454,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,10,1,1,85.68302836740979,834.2479414435049,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,2,1,1,73.27493357797918,145.54735701179686,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,30,1,1,94.23848288738135,2851.505999643336,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,66,1,1,79.97209889239379,5268.3487619736115,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False
0,0,0,0,45,1,1,87.90335108104371,4000.6693113047745,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0,31,1,0,87.1354395376356,2661.005605966636,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,7,1,0,74.26850316627556,520.700336650384,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,32,1,1,95.93512324533398,3029.993837733301,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False
0,0,1,0,6,1,1,71.1431044347748,467.77661693790634,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
0,1,0,0,5,1,1,72.37547288997533,333.4033832636411,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,1,0,66,1,1,105.96501690008171,6976.166030904984,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False
1,0,0,0,30,1,0,87.71560932776234,2660.6536374068264,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
1,0,0,0,7,1,0,72.24255697218044,536.8410600917692,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,17,1,0,86.96891804876033,1452.4154191630187,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
1,0,0,0,10,0,1,44.21865555587388,435.5187677667168,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0,0,0,0,10,0,1,34.39050914143282,331.27962067999925,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,23,0,1,55.82369201043017,1239.086925891057,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,32,1,0,103.09789160003317,3349.722662082434,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,0,0,1,1,1,89.8429946177878,89.8429946177878,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,3,1,1,70.3587261048892,208.9456569543556,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,8,1,0,74.56957437076522,623.3371609470902,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,1,94.52498328108199,179.88880768026715,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,50,1,1,102.82539425989827,5122.465729648057,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,15,0,1,56.00061799722151,811.0261891394165,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,2,0,0,22.65393933573263,38.24805673361775,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True
0,0,0,0,38,0,0,51.707722492479974,2011.208455501504,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True
1,0,0,0,1,0,1,24.537834980590148,24.537834980590148,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,1,80.75370110803313,80.75370110803313,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,85.82589066466592,85.82589066466592,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,8,1,0,101.59855743510153,847.7378606412245,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,75.41603027197013,75.41603027197013,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,1,1,0,19.67931179866652,19.67931179866652,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,5,1,0,49.50185142935999,233.51284536061743,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,3,1,1,74.434559185701,229.59712616231957,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,50,1,1,95.61371974914975,4816.375421913468,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,74.36124898780423,74.36124898780423,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,0,70.5965943278829,140.21251611716224,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,6,1,0,75.24614546262195,437.09997027656874,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,11,1,1,97.5107169149276,1052.8775997220687,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1,1,1,1,73.88645472973967,73.88645472973967,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,5,1,1,84.49497604633956,398.73459648475114,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1,0,0,0,49,1,0,82.64015459496709,4246.125117604758,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,1,1,1,54.01198443835336,54.01198443835336,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,26,1,0,24.00414423866728,672.4286277830976,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,2,0,0,44.85756170141645,96.68146223519827,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,1,1,1,69.62348489333755,69.62348489333755,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,69,1,0,115.76326830326542,7961.94063350081,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,1,1,1,20.19684887775944,20.19684887775944,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,12,1,1,102.88620118515236,1364.0633024361464,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True
0,0,0,0,26,1,1,87.76048176971157,2278.1274042734426,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,16,1,1,92.81643180722199,1573.5397626348708,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,8,1,0,70.27727169502734,561.9647315490183,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,10,1,1,78.06591503172282,841.3114976014317,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,17,1,0,89.73559751313756,1635.8611988992132,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,13,1,1,87.2017093098175,1140.8752488859977,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,6,1,0,75.12212646806465,436.6602665685929,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,3,0,0,30.56464628797185,91.9561914927324,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0,0,0,19,0,0,46.61238961629327,884.4114304496316,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
0,0,1,0,3,0,0,29.358397291548734,92.32567232916337,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,9,0,1,38.080464958249976,330.1369234177658,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,1,0,0,1,1,1,69.65,69.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,55,0,0,71.8396017572454,3507.0621430682077,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,0,10,0,0,25.94022168455977,249.61602014642924,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True
1,0,0,0,1,1,1,74.91935302087528,74.91935302087528,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,12,0,1,59.495455731934186,726.6074388007515,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,5,1,1,79.05086588979063,412.196277084733,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,34,1,1,72.91116323262716,2521.284889147361,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True
1,0,0,0,7,1,0,73.92772344087395,545.0315177060841,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,60,1,1,94.30829247766819,5736.443411801949,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,69,1,1,104.08016892214661,7178.254615084072,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,22,1,1,83.1420775035814,1857.3225547170491,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True
1,0,0,0,2,1,0,91.07671040703359,191.45800591689007,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,0,0,1,0,1,24.277726000727313,24.277726000727313,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,1,1,0,86.47721147095221,86.47721147095221,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0,0,0,0,1,1,0,20.9,20.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1,0,1,50.37522410201734,50.37522410201734,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,80.26224790356268,80.26224790356268,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,46,0,1,29.025275493029525,1178.1288208261683,True,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True
1,0,0,0,4,0,0,49.0556046307518,201.015800144711,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,2,0,1,45.07351894015505,84.15602885194998,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,24,1,1,99.08532883025042,2402.9295475790695,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,1,1,1,74.52808091884054,74.52808091884054,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,4,1,0,79.99752745249616,340.3620708839583,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,2,0,0,46.3440861404702,94.56562482712924,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,17,0,1,33.68472963872968,599.9540092185736,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0,0,66,1,1,79.74695895012717,5289.076645991626,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False
1,0,0,0,1,0,0,40.31656908665193,40.31656908665193,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,5,0,0,42.71435184887933,219.733425929996,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,47,1,1,99.35842393936355,4866.6436725279455,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,2,1,1,54.19252511251838,109.57490446807647,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,32,1,0,78.96533842869405,2465.8336080425056,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False
0,0,0,0,41,1,1,97.50325226149518,4187.44040851885,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,23,1,1,52.31722491946976,1201.8265442227143,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,6,1,1,80.92125819075632,525.4973078614846,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True
1,0,0,0,27,1,0,84.44267097256332,2338.6667005359454,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,25,1,1,90.0795660438443,2182.696977010848,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,1,1,1,74.9,74.9,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,12,0,1,52.640110977994915,556.9906302932928,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,23,1,1,89.94585804203841,2175.081485010909,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,10,1,1,99.41345381499606,1059.098207113925,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,21,1,1,94.65333279530752,1910.1555008562639,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,26,1,1,88.53727033341204,2291.031310961555,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,56,1,0,106.1051128712629,6016.6316157911415,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,3,1,1,71.33244839163638,268.9113643879486,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,31,1,0,96.72302576461782,2912.2924441367186,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,0,0,45,1,1,100.15766378837031,4744.223250890941,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,1,0,66,1,1,102.36834832651293,6614.871917729152,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False
0,0,0,0,2,1,0,75.68434492129555,158.99202927485192,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
